UID,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
3996174,182,6,5,4,1,1,2,1,46.0,2594,2594,-1,7
3996970,104,11,8,5,0,0,1,3,51.25,5256,5256,-1,0
3997058,143,143,1,1,0,0,0,0,143.0,0,0,-1,0
3997294,43,7,12,8,1,3,1,4,22.42,5786,5786,-1,7
3998582,163,6,30,13,3,3,3,17,49.07,6977,6977,-1,7
3998734,109,5,9,5,1,2,4,4,42.67,311,311,-1,7
4000545,147,3,41,13,1,0,3,28,52.56,185282,43450,-1,0
4000728,82,4,9,6,0,3,1,3,49.11,2167,2167,-1,7
4002136,183,2,17,6,3,1,1,11,68.53,4476,4476,-1,0
4002459,240,2,20,14,6,0,7,6,61.55,114748,20453,-1,0
4002751,237,62,6,3,0,1,0,3,122.67,2500,2500,-1,0
4003173,47,9,23,5,2,1,3,18,23.09,999,999,-1,7
4004228,100,5,7,4,2,2,2,3,33.57,312,312,-1,0
4004333,156,16,14,9,0,4,0,5,71.57,6308,6308,-1,7
4004338,299,10,12,6,0,0,1,6,81.75,31195,31195,-1,0
4006580,319,26,13,8,1,1,0,5,149.31,167003,26857,-1,7
4008067,239,1,38,20,4,0,6,18,64.84,290966,40172,-1,0
4008081,80,25,19,6,0,7,0,13,34.42,3159,3159,-1,7
4008111,197,7,17,8,4,1,2,9,71.94,680408,6542,-1,0
4008647,131,6,7,5,0,3,2,2,51.86,826,826,-1,7
4009233,306,6,22,10,1,0,2,12,75.82,478987,66823,-1,0
4009750,239,5,21,15,2,0,2,6,95.1,85617,25195,-1,0
4012084,210,4,18,8,4,1,6,10,37.78,14935,14935,-1,0
4013676,124,5,12,6,0,0,2,6,58.5,9408,9408,-1,0
4013852,156,7,9,9,0,0,2,0,67.0,89357,31844,-1,0
4015846,72,2,5,5,0,0,3,0,23.8,7415,7415,-1,0
4019115,48,3,14,7,5,0,6,7,16.14,485,485,-1,0
4019416,79,19,3,2,1,1,0,1,57.0,108,108,-1,7
4022602,121,121,1,1,0,0,0,0,121.0,0,0,-1,0
4022623,162,6,19,10,1,0,3,9,40.47,16753,16753,-1,0
4025730,300,3,19,9,1,0,1,10,85.11,54800,54800,-1,0
4025731,150,11,22,9,0,0,1,13,59.23,21592,21592,-1,0
4026416,111,4,22,14,2,4,2,8,47.05,3276,3276,-1,7
4027537,115,8,18,12,1,0,2,6,56.33,5742,5742,-1,0
4027917,32,19,2,2,0,0,0,0,25.5,346,346,-1,0
4028371,348,3,14,7,2,0,2,7,83.86,70090,40641,-1,0
4029340,102,4,25,15,4,10,5,10,33.84,7345,7345,-1,7
4030499,311,11,14,4,2,0,1,10,88.93,100922,0,-1,0
4031696,61,5,15,8,4,4,4,7,23.29,1156,1156,-1,7
4032838,95,4,10,9,1,0,4,1,27.5,326834,5349,-1,0
4032851,155,1,6,6,0,2,4,0,33.67,5551,5551,-1,7
4034763,260,16,19,14,0,0,0,5,102.74,198520,68869,-1,0
4040261,255,4,25,7,7,0,4,18,56.96,237143,1769,-1,0
4040726,285,4,10,7,0,3,1,3,87.0,8203,8203,-1,7
4041751,249,1,22,15,0,0,2,7,83.05,12369,12369,-1,0
4042653,234,16,19,11,1,0,0,8,91.26,77406,17207,-1,0
4042730,286,21,19,8,1,0,0,11,112.89,13922,13922,-1,0
4043276,376,7,17,14,1,0,1,3,147.18,84031,16388,-1,0
4043595,29,18,2,2,0,0,0,0,23.5,0,0,-1,0
4043608,160,4,33,12,1,0,5,21,44.48,205162,43041,-1,0
4043701,108,1,50,20,5,5,13,30,26.48,13398,13398,-1,0
4044188,144,7,31,16,1,4,3,15,30.68,8549,8549,-1,7
4044211,161,5,11,9,1,0,2,2,55.82,265734,6660,-1,0
4045042,104,8,9,6,2,2,2,3,60.11,856,856,-1,0
4046389,198,3,33,26,1,0,8,7,40.7,92246,34681,-1,0
4049698,208,7,26,13,2,9,1,13,46.73,29436,29436,-1,7
4050422,261,21,23,11,0,6,0,12,73.61,21019,5303,-1,7
4051944,207,5,19,9,4,0,3,10,67.68,14370,14370,-1,0
4052961,248,9,24,6,2,4,1,18,62.71,14412,14412,-1,7
4053792,224,20,2,2,0,0,0,0,122.0,777,777,-1,6
4056302,124,10,23,11,5,0,2,12,38.57,148537,8400,-1,0
4059108,130,3,28,9,3,0,3,19,57.32,162399,24474,-1,0
4059341,112,4,90,15,22,0,11,75,29.78,7318,7318,-1,6
4060771,162,5,15,10,3,3,3,5,59.0,3435,3435,-1,7
4063126,159,4,17,10,1,6,2,7,54.47,5907,5907,-1,7
4063924,72,2,16,11,3,6,1,5,40.31,8638,8638,-1,7
4066926,116,3,7,3,0,0,1,4,51.14,7115,7115,-1,0
4068803,134,7,10,9,0,0,1,1,47.8,72935,10789,-1,0
4070050,137,4,69,14,19,0,15,55,27.97,31837,31837,-1,0
4073205,244,2,68,15,7,0,6,53,57.87,20790,20790,-1,0
4073411,343,7,13,9,0,0,1,4,97.31,50885,50885,-1,0
4075221,119,3,22,10,2,2,3,12,77.64,1830,1830,-1,7
4075486,204,7,18,13,2,0,5,5,41.11,164876,25131,-1,0
4077942,152,3,26,11,4,0,2,15,60.85,162202,24578,-1,0
4078108,60,6,11,11,0,0,2,0,31.18,171849,29271,-1,0
4078460,89,6,8,5,1,1,1,3,45.62,1156,1156,-1,0
4079210,176,3,21,5,0,0,2,16,60.95,98562,1935,-1,0
4079739,168,5,35,21,3,0,3,14,44.63,30516,30516,-1,0
4080625,284,51,13,8,1,4,0,5,108.0,2222,2222,-1,7
4081190,298,2,15,6,1,1,2,9,102.73,4104,4104,-1,7
4082889,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4083491,183,15,12,8,1,0,0,4,57.33,15003,15003,-1,0
4083937,171,3,8,6,1,0,1,2,92.12,10634,10634,-1,0
4085839,206,4,10,7,1,0,2,3,52.6,6098,6098,-1,0
4086447,117,4,32,15,1,5,4,17,56.59,11606,11606,-1,0
4086684,136,1,25,11,3,0,3,14,40.04,18712,18712,-1,0
4087924,178,1,7,6,1,0,2,1,38.0,24489,24489,-1,0
4088204,63,9,16,14,2,6,1,2,29.38,9302,9302,-1,7
4089411,197,4,24,6,3,0,1,18,93.0,164438,257,-1,0
4089731,131,0,19,8,1,0,3,11,62.0,310387,2808,-1,0
4090643,270,14,18,5,1,0,0,13,67.56,233949,2060,-1,0
4091528,292,3,9,8,1,1,2,1,62.33,4555,4555,-1,7
4094343,338,5,28,13,1,0,4,15,65.32,27622,27622,-1,0
4098624,48,7,8,7,0,0,1,1,35.75,11684,11684,-1,0
4104716,140,3,11,6,0,0,1,5,33.45,15186,15186,-1,0
4105467,129,5,5,5,0,0,1,0,57.8,1146,1146,-1,0
4105623,108,3,14,4,1,6,1,10,48.0,4257,4257,-1,7
4105763,89,5,9,4,2,3,1,5,49.11,1732,1732,-1,7
4108151,198,0,13,5,3,2,2,8,68.77,3111,3111,-1,0
4113396,165,6,11,4,1,5,1,7,81.36,3172,3172,-1,0
4114975,127,4,22,11,3,0,3,11,46.27,21138,21138,-1,3
4116334,244,2,19,11,3,0,4,8,49.11,8678,8678,-1,0
4117023,276,8,23,9,8,0,1,14,95.35,40625,40625,-1,0
4117801,151,0,23,10,3,0,3,13,49.91,124263,24071,-1,0
4119023,145,1,39,22,4,0,10,17,42.28,61857,34304,-1,0
4119723,297,18,17,13,0,0,0,4,135.88,79679,13922,-1,0
4121676,276,6,16,9,1,1,4,7,58.62,7881,7881,-1,7
4122451,33,1,31,10,9,1,13,21,15.0,1017,1017,-1,0
4127259,248,1,30,14,5,4,5,16,67.5,119179,24099,-1,0
4128210,362,3,22,12,5,0,7,10,67.59,46754,19769,-1,0
4130316,58,4,13,9,3,0,7,4,23.23,1594,1594,-1,0
4132732,165,4,9,7,1,0,3,2,43.89,10099,10099,-1,0
4133232,107,4,17,8,0,0,2,9,57.53,145387,23075,-1,0
4134570,128,4,14,6,2,0,2,8,69.93,2760,2760,-1,0
4134960,115,4,45,9,2,0,2,36,37.22,21124,21124,-1,6
4135402,160,8,20,15,0,0,2,5,60.45,107680,35268,-1,0
4138578,198,2,20,10,1,0,3,10,73.15,121734,10350,-1,0
4138941,143,59,4,3,0,1,0,1,92.75,125,125,-1,7
4141261,84,2,8,8,0,2,2,0,38.75,13736,13736,-1,7
4141548,320,3,15,7,2,0,2,8,103.0,1021,1021,-1,0
4143003,250,8,23,12,1,0,2,11,85.3,259689,4826,-1,0
4144012,58,6,7,5,1,4,1,2,27.0,1411,1411,-1,7
4144111,141,3,14,10,0,3,1,4,47.57,68979,11329,-1,7
4144552,143,4,16,4,0,0,1,12,58.0,255,255,-1,0
4146579,130,4,22,14,0,0,5,8,34.0,8586,8586,-1,0
4149628,174,5,9,7,0,5,2,2,63.56,947,947,-1,7
4152117,175,5,13,5,2,1,1,8,54.0,2803,2803,-1,0
4153559,59,1,27,20,6,0,10,7,18.26,16116,16116,-1,1
4155601,164,6,12,8,0,0,2,4,75.83,16520,16520,-1,0
4160685,176,2,38,15,8,0,9,23,42.29,94676,6490,-1,0
4162369,121,5,9,7,1,5,2,2,41.0,10990,10990,-1,7
4166689,103,10,37,22,1,6,1,15,33.0,34081,34081,-1,7
4167413,202,2,8,5,3,3,1,3,65.88,1933,1933,-1,7
4168272,145,4,26,3,5,5,1,23,71.31,7676,7676,-1,0
4170186,122,5,13,9,3,0,2,4,28.69,10220,10220,-1,0
4170978,243,2,16,12,1,0,4,4,57.12,258888,8815,-1,0
4172723,213,13,7,6,0,1,0,1,77.0,2103,2103,-1,7
4172919,228,7,20,11,3,1,3,9,68.15,35994,35994,-1,0
4173058,49,8,3,2,1,0,2,1,22.0,0,0,-1,0
4173252,107,6,13,10,0,0,4,3,49.69,191309,4911,-1,1
4175363,133,5,33,10,3,0,2,23,44.36,3436,3436,-1,0
4175865,225,38,8,5,1,0,0,3,80.88,0,0,-1,0
4176404,135,9,3,3,0,0,1,0,52.0,511,511,-1,0
4177628,99,22,5,3,0,1,0,2,59.8,584,584,-1,7
4177919,97,2,5,4,0,0,2,1,41.2,1533,1533,-1,0
4178134,273,3,18,13,2,1,3,5,62.11,156317,11820,-1,7
4179631,165,3,69,11,7,1,6,58,44.91,55478,1546,-1,7
4181302,213,1,30,13,5,0,8,17,56.57,14464,14464,-1,0
4181318,56,3,11,9,2,0,6,2,20.91,2828,2828,-1,2
4182288,73,1,17,10,1,0,5,7,33.94,263971,8094,-1,0
4183530,186,7,21,12,0,0,1,9,84.1,190319,14188,-1,0
4186743,215,2,28,17,2,6,2,11,78.0,17354,17354,-1,7
4186889,117,2,10,9,1,0,5,1,22.6,14180,14180,-1,1
4187905,44,22,5,4,1,0,0,1,31.8,5551,5551,-1,0
4189446,148,5,20,17,0,9,1,3,55.4,17025,17025,-1,7
4190100,147,39,3,2,0,0,0,1,101.67,0,0,-1,0
4190747,166,3,15,8,3,0,2,7,59.07,190254,3,-1,0
4193513,162,13,15,10,0,6,0,5,49.0,8433,8433,-1,7
4195193,216,6,10,6,1,0,2,4,74.1,2250,2250,-1,0
4196598,175,31,4,4,0,0,0,0,80.25,33,33,-1,0
4196935,178,10,13,10,0,0,1,3,77.62,138787,2890,-1,0
4197466,154,1,19,15,0,5,3,4,40.74,9176,9176,-1,7
4198843,153,6,32,14,6,0,5,18,35.16,15099,15099,-1,0
4199175,131,5,14,10,0,0,1,4,52.43,5043,5043,-1,0
4199348,165,7,16,12,2,0,1,4,48.81,54892,54892,-1,0
4201889,66,7,13,10,0,0,1,3,42.08,280855,563,-1,0
4201925,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4202489,262,8,18,9,1,0,2,9,67.06,3206,3206,-1,0
4203939,136,2,9,7,0,2,1,2,51.56,8903,8903,-1,7
4204485,105,7,9,7,0,0,1,2,45.44,143152,2151,-1,0
4207801,262,6,41,16,4,0,2,25,65.1,125103,21569,-1,0
4208963,100,2,35,17,2,2,6,18,38.86,51946,51946,-1,1
4209598,74,3,8,5,0,3,1,3,49.25,1332,1332,-1,7
4210113,101,3,18,14,1,0,5,4,37.28,33639,33639,-1,0
4211412,170,3,18,9,2,0,5,9,53.0,1395,1395,-1,0
4212097,85,10,14,10,1,6,1,4,42.86,5244,5244,-1,7
4212158,56,2,6,6,0,0,1,0,33.67,45,45,-1,0
4212443,151,1,36,16,5,0,7,20,52.31,364109,38214,-1,0
4212741,266,14,24,11,4,0,0,13,63.67,253941,13084,-1,0
4212769,147,3,8,8,0,0,1,0,69.25,13532,13532,-1,0
4213698,96,10,11,6,0,1,2,5,36.82,2645,2645,-1,7
4218559,157,3,30,10,3,6,4,20,29.8,1264,1264,-1,7
4222771,153,9,14,8,2,0,1,6,70.43,7054,7054,-1,0
4223693,303,69,6,4,1,0,0,2,165.83,28668,0,-1,0
4224756,110,2,8,7,0,1,4,1,43.12,5368,5368,-1,0
4226514,326,24,11,6,0,0,0,5,133.55,101846,23,-1,0
4226686,95,11,11,7,1,5,1,4,38.18,6648,6648,-1,7
4228002,130,6,6,2,0,1,1,4,85.17,0,0,-1,0
4229542,272,4,16,14,2,0,1,2,68.56,21547,21547,-1,0
4229641,55,8,18,11,3,0,3,7,32.17,5366,5366,-1,0
4229799,91,5,11,11,0,6,3,0,46.82,10019,10019,-1,7
4231009,254,9,7,5,0,1,1,2,120.57,2549,2549,-1,7
4232167,131,2,19,13,1,5,4,6,59.16,3200,3200,-1,7
4232982,106,2,16,10,0,1,2,6,45.0,11686,11686,-1,7
4233484,42,3,8,6,1,0,5,2,11.75,22,22,-1,0
4234513,251,3,17,10,0,7,1,7,76.71,48769,6768,-1,7
4236827,56,13,31,14,3,13,0,17,29.61,15775,15775,-1,7
4239673,224,12,22,12,3,0,1,10,68.0,95907,14379,-1,0
4239811,189,4,16,8,4,0,4,8,29.56,5060,5060,-1,0
4241266,110,2,216,14,28,0,26,202,40.81,5170,5170,-1,0
4243309,136,4,11,8,0,4,1,3,64.45,4263,4263,-1,7
4243404,174,1,11,10,0,0,4,1,59.64,230650,8742,-1,2
4244353,90,2,34,12,5,1,10,22,35.74,30456,30456,-1,7
4244780,157,6,21,10,4,0,3,11,57.81,71658,18305,-1,0
4246652,137,1,43,14,2,0,3,29,53.02,125280,42080,-1,0
4248813,191,3,27,16,2,0,1,11,60.93,18428,18428,-1,1
4249368,154,4,10,8,1,3,1,2,82.0,16017,16017,-1,7
4250548,307,28,13,8,1,0,0,5,141.85,56207,17556,-1,0
4251351,105,40,7,2,0,3,0,5,67.29,587,587,-1,7
4251942,219,4,15,12,0,0,3,3,45.2,31793,31793,-1,0
4254622,288,5,15,8,2,0,1,7,97.67,2170,2170,-1,0
4254913,253,6,18,11,1,0,3,7,61.67,11595,11595,-1,0
4255446,195,4,18,8,1,0,3,10,53.39,117187,20668,-1,0
4258609,58,37,8,6,0,6,0,2,55.12,8968,8968,-1,7
4259648,151,4,16,9,1,5,1,7,63.81,22091,22091,-1,7
4259681,120,13,47,19,0,17,0,28,50.04,7860,7860,-1,7
4260029,225,3,13,12,0,7,1,1,55.77,3459,3459,-1,7
4260232,223,2,5,4,1,0,1,1,103.2,0,0,-1,0
4261245,75,36,8,6,0,6,0,2,60.25,5254,5254,-1,7
4263184,206,45,6,2,0,0,0,4,133.0,3866,3866,-1,0
4265317,430,15,19,11,2,0,0,8,107.89,63156,23920,-1,0
4266522,115,2,42,14,1,1,5,28,40.07,11599,11599,-1,7
4266800,112,3,16,9,0,2,4,7,49.81,9724,9724,-1,7
4267302,278,2,25,9,5,7,1,16,58.12,3829,3829,-1,7
4269073,203,1,16,10,3,2,3,6,67.94,17431,17431,-1,1
4270561,223,4,21,10,1,5,5,11,71.81,5855,5855,-1,7
4270659,109,13,9,9,0,5,0,0,45.22,1709,1709,-1,7
4271299,124,28,6,4,0,0,0,2,65.5,10940,10940,-1,0
4273024,44,7,14,7,1,0,2,7,29.79,18505,18505,-1,0
4276872,95,2,17,11,2,0,4,6,49.71,10733,10733,-1,0
4277456,230,47,8,6,1,0,0,2,87.88,0,0,-1,0
4277894,129,4,14,13,0,0,1,1,35.86,3579,3579,-1,1
4280853,135,12,17,10,0,1,0,7,48.29,5771,5771,-1,2
4283412,23,5,12,7,3,0,4,5,14.42,1137,1137,-1,6
4284039,177,4,22,11,2,0,2,11,58.55,227442,3670,-1,0
4285174,365,129,4,3,0,2,0,1,236.5,310,310,-1,7
4287855,78,6,5,5,0,0,1,0,40.2,3777,3777,-1,0
4288614,66,2,9,7,1,0,5,2,20.0,877,877,-1,0
4289037,78,2,23,18,1,0,7,5,22.0,12670,12670,-1,1
4289492,178,10,29,11,1,3,2,18,62.76,14937,14937,-1,0
4289875,388,22,17,12,0,0,0,5,137.29,519153,344209,-1,1
4290915,193,4,7,6,1,0,1,1,72.43,0,0,-1,0
4291513,256,7,46,23,1,5,5,23,74.0,18747,18747,-1,7
4292993,187,21,12,8,1,0,0,4,80.67,32206,32206,-1,0
4293280,128,2,19,9,1,0,2,10,39.05,11922,11922,-1,0
4293425,110,29,18,13,0,11,0,5,60.28,10741,10741,-1,7
4294168,103,2,32,12,1,8,1,20,58.59,4463,4463,-1,7
4295214,211,9,12,7,0,1,1,5,74.92,1400,1400,-1,0
4297832,88,2,12,7,0,0,3,5,28.5,32847,32847,-1,0
4301698,111,3,20,17,1,1,7,3,41.4,143249,20441,-1,7
4301787,290,5,23,11,3,0,2,12,67.48,39481,39481,-1,0
4304357,271,10,32,18,1,1,2,14,79.66,21978,21978,-1,7
4306581,115,4,8,6,1,0,2,2,49.75,542,542,-1,0
4310781,118,16,8,4,1,0,0,4,40.5,5138,5138,-1,0
4313440,221,14,9,6,0,0,0,3,61.11,19852,19852,-1,0
4315615,237,4,16,10,0,0,1,6,90.75,361360,12230,-1,0
4315816,201,3,26,9,4,2,1,17,68.96,7164,7164,-1,7
4315951,130,11,28,10,4,10,1,18,41.82,10474,10474,-1,7
4316363,131,3,14,11,1,0,2,3,70.29,182373,11482,-1,0
4317420,155,10,41,12,0,12,1,29,49.15,10712,10712,-1,7
4319032,35,5,5,5,0,0,2,0,18.0,20,20,-1,0
4319440,195,3,25,11,3,0,4,14,55.72,186302,17236,-1,0
4319804,108,6,50,10,2,3,1,40,53.34,5497,5497,-1,7
4321221,411,13,25,17,2,0,0,8,115.24,23082,23082,-1,0
4321336,476,4,23,11,1,0,4,12,93.83,674006,76987,-1,0
4321427,225,22,14,9,0,0,0,5,101.86,171702,0,-1,0
4321652,298,6,13,9,1,0,1,4,121.77,474667,2482,-1,0
4324862,182,9,15,9,1,0,1,6,61.2,43791,6197,-1,0
4324943,76,7,8,5,1,0,1,3,39.0,15652,15652,-1,0
4326321,248,4,18,14,1,0,4,4,55.72,1738,1738,-1,0
4327573,328,5,40,16,3,7,4,24,76.35,31323,31323,-1,7
4328792,143,9,16,13,1,0,1,3,28.75,20710,20710,-1,0
4328924,92,7,12,10,1,0,1,2,41.0,32625,32625,-1,0
4331040,95,2,18,17,0,0,4,1,40.78,119876,14923,-1,0
4333363,253,18,7,4,0,1,0,3,87.86,1770,1770,-1,0
4333737,343,16,20,7,0,0,0,13,95.6,194565,0,-1,0
4335545,226,10,12,8,1,0,2,4,68.42,19332,19332,-1,0
4336622,64,64,1,1,0,0,0,0,64.0,0,0,-1,0
4338410,112,48,14,12,0,8,0,2,75.21,19003,19003,-1,7
4340265,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4341062,137,13,20,10,1,0,0,10,56.3,56408,56408,-1,0
4341418,240,4,19,11,0,4,4,8,72.84,4893,4893,-1,2
4342267,167,1,26,15,4,0,7,11,57.12,109825,10801,-1,0
4343398,247,7,6,5,0,0,1,1,111.5,0,0,-1,0
4344575,119,50,20,10,0,10,0,10,69.16,7481,7481,-1,7
4344947,217,7,17,9,2,9,1,8,54.88,8032,8032,-1,7
4345104,84,8,16,12,0,0,2,4,40.38,20274,20274,-1,0
4346757,44,29,3,3,0,0,0,0,36.67,0,0,-1,0
4347139,295,16,17,6,2,0,0,11,79.53,38926,8180,-1,0
4347188,120,8,10,7,1,0,1,3,47.1,11243,11243,-1,0
4347284,196,19,12,4,0,0,0,8,135.58,108758,7361,-1,0
4349616,208,12,9,7,0,0,0,2,78.0,143428,6186,-1,0
4351493,64,20,9,6,0,0,0,3,39.89,136258,602,-1,0
4352083,204,2,46,13,5,0,7,33,51.41,38756,38756,-1,0
4352185,71,11,4,4,0,0,1,0,38.5,1188,1188,-1,0
4353016,163,3,14,7,2,0,2,7,47.36,145284,5477,-1,0
4353183,90,4,32,8,12,2,6,24,29.25,18965,18965,-1,0
4353462,461,9,14,9,2,0,1,5,152.14,27912,27912,-1,0
4353673,142,14,38,16,1,16,0,22,42.68,16815,16815,-1,7
4354225,173,5,19,13,0,0,1,6,65.95,216525,16276,-1,0
4354973,280,5,24,15,1,1,2,9,93.17,17938,9852,-1,0
4354997,191,1,21,10,4,0,6,11,51.24,8534,8534,-1,0
4355186,300,20,9,5,2,0,0,4,124.89,263471,12516,-1,0
4355563,56,0,9,7,0,2,3,2,23.5,1289,1289,-1,7
4355749,163,21,6,6,0,1,0,0,78.33,207454,3929,-1,7
4356271,182,11,16,6,1,4,1,10,134.88,5941,5941,-1,7
4358972,437,11,4,4,0,0,1,0,189.5,786,786,-1,0
4360696,201,3,26,11,1,0,1,15,62.69,176509,35726,-1,0
4361559,82,10,5,3,0,0,1,2,57.0,329,329,-1,0
4361765,94,13,7,7,0,0,0,0,43.0,95648,14084,-1,0
4362781,350,4,29,23,1,0,5,6,80.34,608556,8937,-1,0
4362935,111,7,12,5,1,0,1,7,45.33,26871,26871,-1,0
4363278,372,30,12,6,3,1,0,6,122.0,1195,1195,-1,7
4365261,170,13,12,11,0,1,0,1,63.25,158747,15103,-1,7
4365445,79,4,23,9,8,3,8,14,28.96,5865,5865,-1,7
4368635,148,3,12,7,0,0,2,5,74.25,4036,4036,-1,4
4370094,63,3,12,6,3,0,2,6,31.67,7318,7318,-1,0
4370637,71,3,10,9,0,0,4,1,29.0,5336,5336,-1,0
4370830,103,4,7,7,0,0,3,0,36.71,721,721,-1,0
4372997,341,13,15,11,0,0,0,4,77.27,110505,15836,-1,0
4373047,233,5,14,10,1,0,1,4,66.21,307633,13854,-1,0
4373261,114,16,27,11,1,10,0,16,36.89,6037,6037,-1,7
4373298,56,2,9,7,1,0,3,2,29.78,3577,3577,-1,0
4374223,91,4,4,4,0,0,2,0,29.0,2397,2397,-1,0
4374684,81,43,5,2,0,1,0,3,58.6,875,875,-1,3
4375716,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4375792,15,4,3,3,0,0,2,0,9.33,0,0,-1,0
4376116,217,6,22,18,0,5,3,4,55.64,16829,16829,-1,7
4377015,267,9,11,8,2,0,5,3,62.18,220932,266,-1,0
4377450,136,5,16,7,4,0,2,9,32.12,21782,21782,-1,0
4377658,186,4,13,11,1,1,3,2,87.92,164220,12501,-1,0
4379933,152,15,14,7,3,0,0,7,61.29,5989,5989,-1,0
4380134,149,9,12,5,1,0,1,7,55.67,93832,11685,-1,0
4380845,182,2,23,12,1,4,3,11,68.0,4600,4600,-1,7
4382020,121,6,26,12,3,0,2,14,39.88,10555,10555,-1,0
4383104,181,12,19,10,0,0,0,9,57.37,7899,7899,-1,0
4384673,213,3,23,14,0,2,2,9,71.3,14662,14662,-1,0
4385548,243,3,17,6,2,9,4,11,59.88,19470,19470,-1,7
4385633,284,12,21,12,1,0,0,9,95.38,57069,10245,-1,0
4386225,129,7,5,5,0,0,1,0,65.6,0,0,-1,0
4387074,346,2,27,22,0,0,2,5,145.67,17078,17078,-1,0
4387087,180,17,3,-1,2,1,0,3,81.67,0,-1,-1,-1
4389099,50,3,6,5,0,0,2,1,25.0,2595,2595,-1,0
4389968,165,9,17,11,0,0,5,6,55.18,233386,24003,-1,0
4390661,41,16,5,5,0,2,0,0,26.4,4704,4704,-1,7
4391280,243,8,13,8,0,0,2,5,57.08,103117,4101,-1,1
4393711,132,4,14,7,2,1,4,7,28.21,12519,12519,-1,1
4394166,196,5,20,10,3,0,3,10,60.15,52011,15710,-1,0
4394438,122,6,29,16,4,8,2,13,59.72,15224,15224,-1,7
4395961,42,4,3,3,0,1,2,0,17.33,289,289,-1,7
4396309,132,8,18,13,1,2,1,5,50.0,5914,5914,-1,7
4399975,282,6,25,16,1,0,5,9,96.68,284223,41614,-1,0
4401689,176,7,21,9,3,0,2,12,57.19,17650,17650,-1,0
4403879,11,3,4,3,1,0,4,1,6.25,164,164,-1,0
4405284,37,2,11,9,2,0,5,2,17.27,6465,6465,-1,0
4406402,88,7,28,12,2,10,5,16,44.82,3952,3952,-1,7
4406525,202,7,25,14,3,0,4,11,57.0,58890,22078,-1,0
4407129,88,4,22,11,1,0,3,11,40.64,20361,20361,-1,0
4407599,107,5,14,8,1,0,2,6,48.93,83785,13914,-1,0
4408200,350,4,20,9,1,0,3,11,95.25,440259,39915,-1,0
4410055,98,4,10,9,0,0,3,1,27.3,8246,8246,-1,0
4410896,140,6,23,9,0,0,2,14,63.83,181468,2454,-1,0
4411322,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4411522,223,5,15,12,1,0,2,3,58.33,18785,18785,-1,6
4411726,233,15,5,4,1,0,0,1,156.2,51038,0,-1,0
4412180,242,6,14,6,2,4,2,8,101.93,46852,16,-1,0
4413028,264,0,17,12,0,0,3,5,65.47,311126,30934,-1,0
4413713,180,10,3,3,0,0,1,0,69.33,482,482,-1,0
4415516,102,1,5,5,0,0,2,0,40.6,1927,1927,-1,0
4415813,198,10,12,12,0,0,1,0,81.33,76428,31057,-1,0
4415920,108,5,37,13,3,0,3,24,47.78,184302,28968,-1,0
4416392,183,4,19,14,3,0,5,5,47.95,1061,1061,-1,0
4416394,93,18,5,4,0,0,0,1,38.4,1584,1584,-1,0
4417176,145,6,17,8,2,0,1,9,59.65,9679,9679,-1,0
4417467,70,5,25,12,11,0,13,13,16.56,2412,2412,-1,4
4418333,150,8,19,7,1,0,2,12,61.95,4811,4811,-1,0
4418584,427,27,14,9,1,0,0,5,135.5,46072,7653,-1,0
4420359,83,1,27,12,1,0,3,15,33.7,4695,4695,-1,0
4423691,83,26,5,3,1,0,0,2,51.6,0,0,-1,0
4425715,115,7,12,4,2,4,3,8,53.92,467,467,-1,0
4426300,189,6,16,7,2,0,3,9,62.94,329127,0,-1,0
4429620,208,2,6,6,0,0,2,0,95.5,119508,4214,-1,0
4433232,181,6,22,17,1,0,5,5,45.55,7409,7409,-1,0
4434604,216,7,13,12,0,3,3,1,57.46,8300,8300,-1,7
4435222,177,3,16,10,1,0,2,6,37.88,11811,11811,-1,0
4435959,234,6,24,10,3,0,3,14,62.29,100424,9019,-1,0
4437940,132,2,63,18,3,1,10,45,31.25,10171,10171,-1,2
4439392,79,8,7,5,1,0,1,2,36.14,6461,6461,-1,0
4439790,187,23,6,5,0,0,0,1,98.33,2042,2042,-1,1
4445044,235,2,15,8,4,0,9,7,36.47,1488,1488,-1,1
4446086,154,4,21,11,2,0,1,10,55.19,73780,3193,-1,0
4446491,195,4,18,8,1,0,3,10,80.06,45829,45829,-1,0
4451129,162,4,55,17,1,5,5,38,49.75,42678,10127,-1,7
4451166,164,7,10,7,0,1,1,3,70.3,1984,1984,-1,7
4452056,286,12,25,12,2,0,0,13,64.2,252672,24728,-1,0
